transaction_id,sender_upi,receiver_upi,sender_bank,receiver_bank,amount,timestamp,device_id,location_lat,location_long,txn_type,channel,vpa_age_days,num_prev_txns_24h,avg_amount_7d,failed_pin_attempts,is_recipient_new,same_device_flag,merchant_category
txn_1000140,7125019102@amazonpay,9960648108@upi,PNB,YES,23.31,2025-09-28 16:31:29,dev-mqh5tq788x,28.215271,76.539638,payment,app,493,0,12.99,0,0,1,others
txn_1000141,9816135111@gpay,8485894597@upi,IDBI,HDFC,23.69,2025-10-03 14:13:33,dev-39i92p1ub8,28.782201,77.19129,payment,app,465,2,17.45,1,0,1,others
txn_1000142,8201626497@okhdfcbank,6286469846@gpay,HDFC,SBI,19.1,2025-10-01 08:00:19,dev-m2elmvomaa,28.065254,77.085783,payment,app,60,2,23.16,0,0,1,others
txn_1000143,7390831026@upi,8918147972@phonepe,IDBI,ICICI,288.66,2025-10-03 23:12:44,dev-dqu4vk7oj5,28.524547,77.221527,payment,app,148,1,277.21,0,0,1,travel
txn_1000144,8104167163@okkotak,6204708248@okbob,KOTAK,BOB,61.83,2025-08-15 09:17:00,dev-18v7drzv6n,29.412955,77.093038,payment,app,134,2,56.27,0,0,1,bill_payment
txn_1000145,6523423419@oksbi,6975921679@upi,SBI,YES,18.9,2025-07-14 18:40:55,dev-iwnkg4xz37,29.244692,76.923036,payment,app,352,1,26.6,0,0,0,bill_payment
txn_1000146,6829980584@oksbi,8914089985@okicici,SBI,ICICI,259.15,2025-10-04 22:22:49,dev-6gveouyqgs,28.092551,78.020972,payment,merchant_sdk,156,1,237.48,0,0,1,travel
txn_1000147,9103382321@oksbi,9707729953@upi,SBI,SBI,82.55,2025-08-04 17:28:51,dev-ai1bnmbdlj,28.641206,76.858375,payment,app,679,0,122.84,0,0,1,utilities
txn_1000148,7052595102@phonepe,6363769804@phonepe,AXIS,YES,19.71,2025-09-30 04:25:19,dev-x98fdrfz0k,28.423794,78.473717,payment,merchant_sdk,250,1,25.45,0,0,1,others
txn_1000149,8219203741@upi,8010120894@okkotak,SBI,KOTAK,25.73,2025-07-19 14:47:57,dev-d3j3g98x9t,28.690775,76.626115,payment,app,671,0,49.62,0,0,1,recharge
txn_1000150,8056913286@gpay,7582522387@upi,YES,SBI,19.55,2025-09-29 00:18:27,dev-u40bis9jgd,29.201426,77.97575,payment,app,559,2,15.69,1,0,1,bill_payment
txn_1000151,8735917867@okaxis,8930266209@upi,AXIS,YES,288.72,2025-08-05 02:55:30,dev-qdax77xoqm,28.745449,76.849758,payment,app,97,0,401.82,0,0,1,travel
txn_1000152,8019425851@gpay,9177596084@upi,AXIS,HDFC,177.19,2025-09-15 00:01:07,dev-3qmx40uaoc,29.530967,77.251963,request,app,244,1,221.97,0,1,1,recharge
txn_1000153,7311331652@paytm,9702414928@upi,PNB,AXIS,32.32,2025-07-28 20:45:49,dev-bktisgexgk,29.123252,77.098601,payment,qr,661,1,39.39,0,0,1,recharge
txn_1000154,6363000159@okkotak,8417868364@okicici,KOTAK,ICICI,400.9,2025-09-18 21:27:26,dev-zuw1lxmbln,28.836159,77.095669,payment,app,425,1,531.02,0,0,1,utilities
txn_1000155,6297762040@amazonpay,7643148315@okidbi,ICICI,IDBI,38.04,2025-08-11 11:16:48,dev-fc7boo5uq7,28.682373,76.958767,payment,merchant_sdk,971,1,35.5,0,0,1,utilities
txn_1000156,9128448923@okidbi,9617402847@upi,IDBI,PNB,147.99,2025-07-30 11:42:12,dev-16kceuvkvm,28.444927,76.656953,payment,qr,240,2,23.77,0,0,1,electronics
txn_1000157,6484651243@okaxis,7577230189@upi,AXIS,YES,205.22,2025-09-18 10:26:45,dev-yfapd21vh5,28.053369,77.178748,payment,app,47,3,199.58,0,0,1,others
txn_1000158,9796273140@paytm,6772038806@gpay,KOTAK,PNB,121.2,2025-09-16 09:50:04,dev-24mlb6h51o,27.762229,77.507041,payment,app,127,1,63.62,0,0,1,electronics
txn_1000159,8595744694@upi,9856743798@paytm,PNB,AXIS,39.2,2025-10-04 14:34:31,dev-1dapb9awzk,28.811111,77.31145,payment,app,572,2,33.79,0,0,1,travel
txn_1000160,9366179985@amazonpay,7400830925@paytm,ICICI,UTIB,34.71,2025-10-05 20:59:51,dev-27pyh2yw7c,29.266648,77.438754,payment,app,875,2,68.73,0,0,1,recharge
txn_1000161,8462772870@upi,9359846085@okyes,AXIS,YES,67.06,2025-09-24 11:11:48,dev-ijg1y1bqdm,27.854538,77.31296,payment,qr,538,1,100.12,1,0,1,food_delivery
txn_1000162,8634866968@bhim,6520170964@upi,SBI,YES,41.36,2025-08-12 01:25:14,dev-1d1lp9tzzv,28.886741,77.80045,payment,app,665,1,51.84,0,0,1,electronics
txn_1000163,9270364105@okaxis,6428214875@upi,AXIS,KOTAK,34.21,2025-10-01 12:21:34,dev-8pg3swhquz,28.226205,77.925942,payment,app,9,2,22.31,0,0,1,others
txn_1000164,8799623870@paytm,9291175530@phonepe,HDFC,UTIB,289.59,2025-10-05 11:20:33,dev-2w7to6qtmx,28.766777,77.993587,payment,app,339,0,554.33,0,0,1,utilities
txn_1000165,6891521534@upi,6232605300@amazonpay,AXIS,KOTAK,99.31,2025-09-20 20:13:10,dev-slnlos1eef,28.7797,76.275877,payment,app,3417,1,61.56,0,0,1,travel
txn_1000166,6586545308@phonepe,9476708027@upi,AXIS,SBI,18.33,2025-10-06 03:12:58,dev-vpm99wn5c0,28.450766,77.295281,payment,app,75,4,44.41,0,0,1,recharge
txn_1000167,6011153709@upi,7394842396@okyes,IDBI,YES,83.21,2025-09-28 21:50:12,dev-v8uybagtf9,28.106254,77.174899,payment,app,544,0,85.09,0,0,1,grocery
txn_1000168,7267441790@bhim,7800063646@okpnb,HDFC,PNB,119.67,2025-09-25 14:35:28,dev-rd9fcrrw8f,28.590104,76.074461,payment,app,144,2,61.21,0,0,1,fashion
txn_1000169,6921630555@amazonpay,7021554994@gpay,HDFC,KOTAK,33.39,2025-09-19 01:57:24,dev-6h56hn7hgm,29.702547,76.704798,payment,collect,624,0,61.73,0,1,0,recharge
txn_1000170,9045194589@amazonpay,6928000645@amazonpay,KOTAK,UTIB,40.54,2025-09-22 08:15:15,dev-49dgpew95x,29.10007,76.948732,payment,app,94,0,24.45,0,0,1,bill_payment
txn_1000171,8458827365@oksbi,9531638864@upi,SBI,IDBI,32.38,2025-09-10 23:18:17,dev-ioigzxltnv,27.888348,77.223287,payment,app,322,5,27.42,2,0,1,utilities
txn_1000172,8064389032@okkotak,7460411189@upi,KOTAK,KOTAK,123.66,2025-10-04 18:05:02,dev-t8vok7xfq1,28.944003,77.003044,payment,app,382,1,62.17,0,0,1,travel
txn_1000173,7688704553@okbob,6293334838@okkotak,BOB,KOTAK,92.05,2025-09-30 14:14:27,dev-8qddy6nxky,27.607065,78.244594,payment,app,864,1,83.65,0,0,1,electronics
txn_1000174,6040685158@upi,8876795263@gpay,SBI,KOTAK,81.64,2025-10-05 07:06:41,dev-3f6wjow9ah,28.188288,76.93547,payment,app,609,0,112.57,0,0,1,travel
txn_1000175,8809241233@okkotak,8808850574@paytm,KOTAK,SBI,51.23,2025-08-29 03:05:47,dev-0c6bkj6goz,29.361216,77.274247,payment,app,20,1,17.64,0,0,0,utilities
txn_1000176,6911520163@okkotak,9173310025@upi,KOTAK,IDBI,110.44,2025-09-24 08:40:10,dev-t72cjtb05j,29.471452,78.588389,payment,collect,105,0,95.44,0,1,1,recharge
txn_1000177,6766896100@bhim,9643499595@upi,HDFC,ICICI,24.53,2025-08-23 16:15:40,dev-bhihcimi4y,28.502887,77.538841,payment,app,144,1,41.43,1,0,0,bill_payment
txn_1000178,7907106857@okutib,9868805798@upi,UTIB,HDFC,31.73,2025-09-12 20:13:18,dev-osvfgitkbv,27.931576,77.287824,request,merchant_sdk,135,2,13.06,0,0,1,utilities
txn_1000179,9179560209@bhim,6036645146@upi,HDFC,YES,388.71,2025-10-05 02:18:08,dev-xalhsi1n0r,28.268169,77.139202,payment,app,46,0,506.64,0,0,1,fashion
txn_1000180,9128812801@upi,9192929177@okidbi,PNB,IDBI,5.88,2025-08-08 14:11:27,dev-gjj19j88tm,29.561611,77.68385,payment,app,223,3,6.69,0,0,0,grocery
txn_1000181,8638102681@okhdfcbank,7248204076@upi,HDFC,HDFC,115.25,2025-09-13 23:28:23,dev-ryt43pbqjg,27.814795,77.282504,payment,app,684,2,82.88,0,1,1,bill_payment
txn_1000182,8556277872@okyes,7802175971@upi,YES,PNB,111.54,2025-10-01 01:51:37,dev-iu1dxhq7tp,28.582501,77.308254,payment,app,850,2,137.24,0,0,0,food_delivery
txn_1000183,7917698145@oksbi,6119374832@upi,SBI,UTIB,87.5,2025-10-01 13:59:20,dev-9kpqxqtvfg,29.095209,78.208808,payment,app,34,1,58.74,0,1,1,bill_payment
txn_1000184,7365119688@upi,8792067183@gpay,IDBI,IDBI,9.09,2025-09-24 23:01:26,dev-vf74llpyv0,28.58974,78.000602,payment,app,918,2,11.66,1,0,1,others
txn_1000185,7755643573@okkotak,6653393047@upi,KOTAK,ICICI,45.04,2025-07-17 21:48:52,dev-xcjamn6bb4,28.849827,76.829768,payment,app,9,1,22.98,2,0,1,food_delivery
txn_1000186,9516495559@okaxis,9793978302@oksbi,AXIS,SBI,176.48,2025-09-05 00:03:16,dev-ex743i01zr,28.614338,76.779448,payment,app,1086,0,112.55,0,0,1,food_delivery
txn_1000187,6338525667@okaxis,6305742375@upi,AXIS,KOTAK,35.97,2025-10-01 22:46:17,dev-t718pum85f,28.572195,77.588506,payment,qr,1184,0,15.97,0,0,1,electronics
txn_1000188,7571318919@okidbi,7446015139@amazonpay,IDBI,PNB,80.44,2025-10-05 01:07:34,dev-vgvufnpciu,29.706413,77.246705,request,app,340,3,100.11,0,0,0,travel
txn_1000189,8159302896@upi,6508805619@paytm,AXIS,YES,48.79,2025-07-31 18:23:37,dev-x917p9grf1,29.140175,76.61643,payment,app,120,1,54.03,0,1,1,others
txn_1000190,9107002489@bhim,7007999188@upi,KOTAK,HDFC,48.75,2025-09-03 12:24:07,dev-yu9ilje6ep,28.679676,76.83568,payment,qr,379,4,37.97,0,0,1,food_delivery
txn_1000191,8676004792@okicici,9239623738@upi,ICICI,AXIS,29.32,2025-09-03 07:59:39,dev-dtaz7jwxm2,27.947291,76.718006,payment,app,64,2,27.52,0,0,0,utilities
txn_1000192,7885181251@upi,6132456978@paytm,AXIS,AXIS,205.31,2025-08-10 04:23:34,dev-uuhami1fw9,28.434703,77.130374,payment,qr,860,1,69.76,0,0,1,others
txn_1000193,7483120400@okhdfcbank,7617538979@okaxis,HDFC,AXIS,60.63,2025-09-14 12:05:18,dev-3weufqyxvm,28.378933,77.041446,payment,qr,131,2,70.05,1,0,1,electronics
txn_1000194,8804475553@oksbi,8029549041@okyes,SBI,YES,15.85,2025-08-27 15:50:41,dev-v83zf75ymb,28.810119,77.232681,payment,app,383,3,9.15,0,0,1,food_delivery
txn_1000195,8857194039@upi,6816213668@okicici,KOTAK,ICICI,488.6,2025-07-20 16:28:44,dev-xuz9z69dih,28.654376,77.113737,payment,app,490,1,559.78,0,0,1,others
txn_1000196,8531477507@phonepe,9106133901@bhim,KOTAK,ICICI,93.78,2025-09-27 11:53:28,dev-3l4rb6k7p8,28.857948,77.270954,payment,app,218,0,64.54,0,0,1,travel
txn_1000197,7198479313@bhim,9389595450@upi,SBI,YES,12.45,2025-08-14 19:39:56,dev-k4mrvqy5om,27.499062,77.613994,payment,app,420,2,2.81,0,1,1,food_delivery
txn_1000198,7538200884@paytm,8187995654@okaxis,ICICI,AXIS,16.01,2025-10-05 00:04:01,dev-s5k6bo9eoj,28.518044,77.320103,payment,app,64,2,21.22,0,0,1,recharge
txn_1000199,9267617592@amazonpay,9620529592@upi,YES,AXIS,38.21,2025-08-21 13:44:20,dev-4yq2cuhnpr,28.044967,77.915248,payment,app,943,2,35.6,0,0,1,food_delivery
txn_1000200,7265577509@upi,6674365529@okkotak,PNB,KOTAK,5.05,2025-10-05 21:39:50,dev-v3t5ywe30g,28.302795,77.132458,payment,app,676,1,6.1,0,0,1,utilities
txn_1000201,6177521509@okutib,7868148685@okpnb,UTIB,PNB,48.17,2025-09-30 08:23:36,dev-9u01p898su,28.402897,76.963419,payment,app,1323,0,81.6,0,0,1,fashion
txn_1000202,9570083259@okaxis,9893846222@phonepe,AXIS,YES,48.0,2025-10-03 18:40:35,dev-96ard0y1vy,28.595204,77.427976,request,app,60,1,47.96,0,0,1,electronics
txn_1000203,9969838322@upi,7192771119@phonepe,YES,YES,99.72,2025-07-30 22:59:26,dev-p7g6dgrdkt,28.612091,76.813385,payment,app,53,0,168.98,0,0,1,recharge
txn_1000204,7508338240@upi,7209591713@bhim,HDFC,IDBI,15.71,2025-09-24 18:57:14,dev-z42ey7lvit,28.279814,77.68629,request,app,315,2,18.6,1,0,1,fashion
txn_1000205,6198455296@phonepe,8674128577@oksbi,SBI,SBI,202.39,2025-09-22 00:29:48,dev-7s9cwqgzrf,29.046192,77.855877,payment,merchant_sdk,350,0,43.61,1,0,1,fashion
txn_1000206,7661851000@okkotak,9380227153@okyes,KOTAK,YES,352.68,2025-08-30 11:47:14,dev-pulx7huh1p,28.6464,77.077391,payment,qr,819,0,439.37,0,0,1,others
txn_1000207,7294496770@upi,7020097081@okpnb,ICICI,PNB,17.88,2025-09-11 02:47:57,dev-7rx00uswob,28.160646,78.375518,payment,app,103,0,21.49,0,0,1,grocery
txn_1000208,8416996949@upi,8503371065@amazonpay,UTIB,UTIB,86.07,2025-09-12 19:01:43,dev-55zkrepk8k,28.698708,77.462344,payment,app,1034,0,54.7,0,0,1,electronics
txn_1000209,8083561789@upi,8141465316@okidbi,AXIS,IDBI,67.86,2025-09-04 22:57:30,dev-ooq78ne3do,28.646971,77.622473,payment,app,305,0,109.46,0,0,1,utilities
txn_1000210,9178629391@okaxis,6419561060@bhim,AXIS,HDFC,574.47,2025-08-04 01:34:19,dev-6l94j7jknc,29.102929,78.364644,payment,app,550,2,635.67,0,0,1,grocery
txn_1000211,9143449796@upi,9805517598@amazonpay,AXIS,PNB,57.65,2025-09-28 11:35:05,dev-h5315y76my,29.044657,77.222386,payment,app,229,0,64.22,1,0,1,others
txn_1000212,6531360823@bhim,9423408993@okidbi,PNB,IDBI,23.91,2025-09-28 07:05:21,dev-2bq4138tp7,28.993621,77.475025,payment,app,929,1,32.41,0,0,1,bill_payment
txn_1000213,8775303751@phonepe,8633476840@okyes,YES,YES,301.78,2025-08-04 21:45:12,dev-p1p0cu3vs4,29.218847,76.738348,payment,app,103,0,75.43,0,0,0,travel
txn_1000214,9921879152@upi,8466906655@upi,SBI,HDFC,30.62,2025-07-23 23:59:42,dev-of18khxu9g,29.681441,76.875728,payment,app,10,2,25.17,0,0,1,utilities
txn_1000215,8044039006@paytm,8262193926@upi,SBI,SBI,64.65,2025-09-06 13:17:38,dev-mqo6pmvw9j,28.197025,77.243502,payment,app,281,1,38.22,0,0,1,utilities
txn_1000216,7651428791@upi,8033916266@upi,AXIS,AXIS,292.35,2025-10-01 18:27:42,dev-ifl3tt0tg3,28.667543,77.643553,payment,app,89,1,70.11,0,0,1,grocery
txn_1000217,7099259505@okkotak,9465610681@okicici,KOTAK,ICICI,43.44,2025-09-27 10:46:46,dev-kxjwpp4f3a,29.659284,77.602599,payment,app,465,1,75.35,0,0,1,fashion
txn_1000218,9943205940@oksbi,6594049021@okaxis,SBI,AXIS,84.24,2025-10-02 22:11:28,dev-avpvp11vfy,29.13539,76.111164,payment,app,258,1,84.86,0,0,1,bill_payment
txn_1000219,6501027735@okidbi,9861127982@gpay,IDBI,BOB,20.02,2025-09-28 09:48:32,dev-519rj5rlh6,27.547179,77.234171,payment,qr,29,2,1.0,1,1,1,utilities
txn_1000220,9227770771@oksbi,9867136560@upi,SBI,PNB,19.31,2025-09-08 12:51:29,dev-ittgkusofj,28.449812,77.5617,payment,app,90,1,16.0,0,0,1,food_delivery
txn_1000221,7110821350@upi,6875317632@upi,ICICI,SBI,266.58,2025-09-14 14:27:52,dev-olhp7x2pee,29.091869,77.58448,payment,app,25,0,66.11,0,0,0,food_delivery
txn_1000222,7690141838@okbob,8000387602@okidbi,BOB,IDBI,63.24,2025-09-27 02:43:04,dev-gr4fbmkzub,29.182429,77.288092,payment,qr,785,2,103.42,1,0,1,others
txn_1000223,7327380032@upi,8919917079@okidbi,ICICI,IDBI,100.02,2025-09-22 00:51:23,dev-zie6d1zdpv,28.4032,77.396377,payment,qr,63,1,116.89,0,0,1,bill_payment
txn_1000224,8872089025@bhim,7931959456@bhim,HDFC,IDBI,467.89,2025-07-31 14:30:43,dev-wprsbjlrs0,28.320479,76.981149,payment,app,18,1,310.31,0,0,1,others
txn_1000225,9510098553@oksbi,9192275680@upi,SBI,IDBI,92.44,2025-09-28 03:59:50,dev-p1u3c7f2c6,29.165408,77.579452,payment,app,1391,0,137.95,1,0,1,others
txn_1000226,7535965047@oksbi,8798395647@upi,SBI,KOTAK,4.32,2025-09-15 00:01:46,dev-9cey4khzb1,28.0347,77.374481,payment,app,166,2,3.43,0,0,1,grocery
txn_1000227,8986577533@okyes,9350150856@amazonpay,YES,SBI,114.41,2025-10-05 00:57:44,dev-ip97msl9jp,29.356508,76.948085,payment,qr,205,3,62.29,0,1,1,utilities
txn_1000228,6214800929@okicici,8435773065@okyes,ICICI,YES,22.85,2025-09-07 16:13:13,dev-qnj6l5xnee,28.241522,78.223907,payment,app,288,2,15.17,0,0,1,fashion
txn_1000229,7476795685@upi,6111512773@bhim,KOTAK,SBI,55.04,2025-08-26 03:58:56,dev-nyvw5z0lss,28.652998,77.275866,payment,app,1263,1,2.77,0,0,1,others
txn_1000230,9424777509@amazonpay,9596877610@upi,AXIS,YES,19.34,2025-10-05 21:25:46,dev-yuaevgmwuf,27.786376,77.681368,payment,app,996,0,8.75,0,0,1,bill_payment
txn_1000231,8806160997@okbob,7912720873@amazonpay,BOB,KOTAK,24.59,2025-08-15 22:44:51,dev-qm0abr969b,27.784934,77.653205,payment,app,1032,0,48.01,0,0,1,food_delivery
txn_1000232,9003356889@okicici,9492250624@okpnb,ICICI,PNB,22.58,2025-10-05 19:34:03,dev-4y05ke6sp8,28.804069,77.225978,payment,app,571,3,18.5,0,0,1,fashion
txn_1000233,6794589724@upi,9304960358@okhdfcbank,AXIS,HDFC,96.8,2025-08-07 01:11:49,dev-n9btvd2xax,28.840614,77.141206,payment,qr,448,1,145.84,0,1,1,recharge
txn_1000234,9673752769@okkotak,6309217744@amazonpay,KOTAK,AXIS,11.2,2025-07-20 06:11:10,dev-0q4f4cc6mu,29.326042,76.693846,payment,app,304,0,12.35,1,0,0,recharge
txn_1000235,8131341702@okutib,8901211565@bhim,UTIB,IDBI,85.53,2025-08-31 06:24:50,dev-er6o8auhg3,27.996434,77.060775,payment,qr,145,0,117.21,0,0,1,electronics
txn_1000236,7274675470@upi,9002955464@okaxis,KOTAK,AXIS,88.0,2025-10-04 09:45:48,dev-9fvf9ip6rl,28.722657,76.872184,payment,app,563,0,47.61,1,0,1,grocery
txn_1000237,6786252933@paytm,8954882823@paytm,ICICI,IDBI,70.02,2025-10-04 22:16:36,dev-uux00m212v,28.062377,76.657757,payment,app,851,2,101.09,0,0,1,electronics
txn_1000238,8127683601@upi,8159849607@bhim,SBI,KOTAK,331.71,2025-09-25 20:44:27,dev-cp8i8s7jjt,28.015686,77.012474,payment,collect,321,0,294.41,1,0,1,grocery
txn_1000239,6487747960@upi,9672871532@phonepe,ICICI,BOB,22.35,2025-09-23 03:03:03,dev-qkh16yulz2,27.918976,77.5957,payment,app,118,1,10.55,0,0,1,travel
txn_1000240,9205700661@okpnb,8157708788@gpay,PNB,YES,20.14,2025-10-02 16:08:53,dev-mma4qimnky,28.793128,76.82669,payment,app,403,0,24.94,0,0,1,grocery
txn_1000241,8463855299@okbob,6953246510@bhim,BOB,YES,56.76,2025-10-02 04:51:37,dev-xt58mtbd0y,28.71959,77.170076,payment,qr,1316,1,59.96,0,0,1,bill_payment
txn_1000242,6493084116@oksbi,9041680157@upi,SBI,HDFC,59.04,2025-08-21 23:57:26,dev-fu1cwhskj1,28.428822,77.043312,request,app,151,2,88.5,0,0,1,utilities
txn_1000243,6316853032@upi,8942114774@upi,BOB,HDFC,80.48,2025-10-01 20:13:09,dev-c29diqtn2m,28.218038,77.209485,payment,app,654,2,15.94,0,0,1,grocery
txn_1000244,8533082490@gpay,9209502436@upi,UTIB,ICICI,189.87,2025-08-22 15:25:25,dev-gffvhozcjc,28.036396,77.08404,request,app,123,1,124.59,1,0,1,food_delivery
txn_1000245,6386371607@okutib,6548828814@bhim,UTIB,SBI,32.24,2025-10-03 13:48:54,dev-18opgc4lhy,28.526825,77.541255,payment,app,160,2,21.44,0,0,0,fashion
txn_1000246,8021414436@upi,7513688208@okpnb,PNB,PNB,127.14,2025-09-30 10:24:11,dev-n4njir99lc,29.036102,77.524951,payment,app,496,1,91.94,0,0,0,bill_payment
txn_1000247,9629311800@upi,9902124810@upi,PNB,ICICI,72.91,2025-09-20 08:05:06,dev-8vg69g0bqa,28.696542,78.160117,payment,app,163,1,52.08,1,0,1,bill_payment
txn_1000248,7147402464@okhdfcbank,7946776210@phonepe,HDFC,IDBI,106.42,2025-09-18 01:10:28,dev-9pei7794tq,28.704456,76.674441,payment,app,322,0,83.11,0,0,1,electronics
txn_1000249,8285701520@upi,7485400065@okkotak,PNB,KOTAK,48.88,2025-08-26 12:36:54,dev-k400h6l87p,29.271946,77.665496,payment,app,37,1,42.43,0,0,1,recharge
txn_1000250,8997693675@oksbi,7249144635@okyes,SBI,YES,151.97,2025-09-30 09:07:02,dev-iizqdc2yul,29.382827,76.613546,payment,app,65,0,215.39,0,0,1,others
txn_1000251,6124337760@phonepe,7304223163@upi,SBI,HDFC,61093.98,2025-10-01 00:01:25,dev-9mi87prr5g,28.107653,78.084421,payment,qr,504,1,77.92,1,0,1,utilities
txn_1000252,6031266210@upi,6928395695@upi,SBI,YES,53.82,2025-09-19 21:54:54,dev-0imgkj6c2p,28.696859,76.422009,payment,collect,575,3,32.11,0,0,1,bill_payment
txn_1000253,6363561957@upi,8513067919@amazonpay,UTIB,UTIB,65.67,2025-10-04 14:58:43,dev-t6cww08y5v,27.882583,77.884544,payment,app,802,1,95.66,0,0,1,electronics
txn_1000254,8660714146@okutib,7437709120@upi,UTIB,BOB,14.25,2025-09-14 14:53:15,dev-bxr0x2krd6,29.055771,77.166907,request,app,283,1,13.48,0,1,1,food_delivery
txn_1000255,7763349407@upi,7422364044@upi,HDFC,PNB,33.07,2025-07-09 22:52:47,dev-g014ohf1d3,28.714844,76.729075,payment,app,166,1,29.35,0,1,1,bill_payment
txn_1000256,9291943513@upi,9602018943@bhim,HDFC,UTIB,65.37,2025-09-27 02:40:47,dev-ml910m04br,28.584833,77.640282,payment,app,32,4,93.28,1,0,1,bill_payment
txn_1000257,9271438249@amazonpay,6510061603@upi,HDFC,AXIS,83.71,2025-09-25 02:07:38,dev-2kr4ivkq6k,28.019657,77.505261,payment,app,28,3,110.08,0,0,1,food_delivery
txn_1000258,9769051347@upi,7144507246@upi,BOB,BOB,586.94,2025-10-04 23:54:38,dev-ddf130e8os,27.929575,76.564309,payment,app,821,1,802.59,0,0,1,utilities
txn_1000259,9834120311@phonepe,6913566634@upi,IDBI,ICICI,323.43,2025-07-08 15:49:48,dev-2wmix3ajoi,28.663825,77.113597,payment,app,322,2,310.75,0,0,1,bill_payment
txn_1000260,9428524775@upi,6401356070@gpay,PNB,AXIS,89.35,2025-07-31 14:04:35,dev-g0umqkj6nh,28.840281,76.400867,payment,app,710,2,61.06,0,0,1,others
txn_1000261,8974959975@oksbi,7326160948@bhim,SBI,SBI,20.71,2025-09-29 18:44:14,dev-pq348h3uo7,28.454935,76.306718,payment,app,990,1,23.69,0,0,1,others
txn_1000262,9461666481@okyes,9170842302@okhdfcbank,YES,HDFC,161.11,2025-09-22 18:43:25,dev-lqs9gihygh,28.680892,77.546072,payment,app,515,1,218.81,0,0,1,grocery
txn_1000263,9291533115@okaxis,6834012443@phonepe,AXIS,BOB,19.41,2025-09-30 15:01:14,dev-1jg6gezphv,28.754575,76.601876,payment,app,649,2,34.75,0,0,0,travel
txn_1000264,8608426979@okicici,7266398004@upi,ICICI,BOB,32.57,2025-09-03 09:52:57,dev-h75kyc5857,28.504137,77.354993,payment,app,651,1,14.18,1,0,1,travel
txn_1000265,7926395970@phonepe,7769817503@okhdfcbank,HDFC,HDFC,24.54,2025-10-04 09:37:35,dev-oumk0453rp,29.470619,75.743452,payment,app,98,2,48.75,0,1,1,fashion
txn_1000266,8916992637@upi,9525523101@upi,IDBI,KOTAK,32.92,2025-09-23 16:50:09,dev-datftt0z5j,29.886418,77.122563,payment,app,85,1,28.44,0,0,1,bill_payment
txn_1000267,7478841667@okbob,9403327241@paytm,BOB,YES,62.69,2025-09-20 17:00:00,dev-kc41ezp41g,29.380389,76.065576,payment,app,129,2,20.95,0,0,1,fashion
txn_1000268,8031371029@phonepe,8556722976@phonepe,PNB,AXIS,177.53,2025-09-17 03:08:46,dev-oifbpa36ap,29.238228,75.652736,payment,qr,191,0,196.66,0,0,1,others
txn_1000269,9761725965@okicici,6318663451@upi,ICICI,AXIS,379.59,2025-09-29 23:57:16,dev-fp8tk5nx4q,28.436623,76.944073,payment,app,219,1,255.26,0,0,1,travel
txn_1000270,8771694820@paytm,6360148032@okkotak,HDFC,KOTAK,14.41,2025-09-10 00:48:32,dev-zbgx5zwn2y,27.802701,77.298762,payment,app,156,1,27.73,0,0,0,grocery
txn_1000271,7303760985@phonepe,9126224224@upi,ICICI,IDBI,60.58,2025-09-28 19:01:29,dev-9exx24sw8f,29.236579,77.885918,payment,app,898,1,17.75,0,1,1,food_delivery
txn_1000272,6652834276@phonepe,8676221043@okhdfcbank,YES,HDFC,35.96,2025-10-01 09:32:24,dev-eblkj1gnme,28.177162,77.582139,payment,app,424,2,52.16,0,0,1,recharge
txn_1000273,7325148211@oksbi,8851201116@okaxis,SBI,AXIS,19.05,2025-10-04 19:13:24,dev-cgi9wxjls5,28.272248,77.288844,payment,qr,180,0,33.19,0,0,1,electronics
txn_1000274,9330896127@gpay,8338446021@okyes,HDFC,YES,18.02,2025-09-28 22:31:47,dev-dddubpgs6i,28.299458,76.72147,request,qr,838,1,20.52,0,0,1,utilities
txn_1000275,9492296474@okidbi,9321267402@okbob,IDBI,BOB,116.89,2025-08-25 07:15:46,dev-n9dxqmtq06,29.195944,77.16487,payment,app,523,0,104.98,0,0,1,fashion
txn_1000276,6527091226@paytm,6786751028@phonepe,HDFC,PNB,112.21,2025-10-04 21:51:26,dev-vxbsb15sp3,28.034262,76.848924,payment,merchant_sdk,41,2,112.51,0,0,1,fashion
txn_1000277,6639039284@okkotak,9742171747@gpay,KOTAK,SBI,154.73,2025-07-18 18:37:21,dev-zw3h92myv6,28.060499,77.03944,payment,app,136,1,1.0,1,1,0,utilities
txn_1000278,7629028071@okidbi,7261398531@upi,IDBI,IDBI,27.46,2025-07-23 19:12:14,dev-xhtzxveo92,28.560284,78.371691,request,merchant_sdk,711,0,35.25,0,0,1,utilities
txn_1000279,9344666437@okaxis,6051231969@okhdfcbank,AXIS,HDFC,52.59,2025-07-20 22:31:12,dev-0r36ubmb4j,28.682358,76.725172,payment,app,151,0,44.62,1,0,1,electronics
txn_1000280,9928978446@gpay,8047617190@upi,BOB,ICICI,142.57,2025-08-19 00:31:10,dev-wku7g0wt0h,29.450879,77.374124,payment,app,220,0,212.59,0,0,1,travel
txn_1000281,8069299357@upi,6387995671@okpnb,KOTAK,PNB,79.2,2025-09-01 20:08:26,dev-l4rzfik4b2,29.110747,77.400745,payment,app,581,1,1.0,0,0,1,bill_payment
